"各位保研er大家好！这里是【保研星途】推免招生信息公益分享！
保研星途在2025年总计陪伴3500+学员（含各类全程班、单项班学员等），拿到保研名额的学员上岸率为99.2%，上岸学员中98.6%获得理想offer并实现院校档次跃迁提升。
欢迎联系我们，领取保研资料→",,,,,,
序号,学校 ,学院,通知名称,通知链接,DDL,
132,河海大学,马克思主义学院,2026年河海大学马克思主义学院全国优秀大学生校园开放日及有关安排的通知,https://mky.hhu.edu.cn/2026/0612/c6551a327932/page.htm,2026-06-29,
133,南京大学,文学院,2026年南京大学文学院本科生开放日活动,https://mp.weixin.qq.com/s/Lvi_YPn-kYI8aiMzvHIpVQ?from=industrynews&color_scheme=light&scene=1&click_id=1568194694,2026-06-28,
134,四川大学,道教与宗教文化研究,2026年四川大学道教与宗教文化研究所关于举办优秀大学生暑期夏令营的通知,https://daoism.scu.edu.cn/info/1026/2452.htm,2026-06-28,
135,深圳大学,传播学院,2026年深圳大学传播学院2027年“传播新星”暑期学校招生通知,https://mp.weixin.qq.com/s/EfvuFacA9bkbwC1HKRdZ_A,2026-06-28,
136,北京语言大学,英语和高级翻译学院,2026年北京语言大学英语和高级翻译学院外国语言学及应用语言学、英语语言文学、翻译学“全国优秀大学生暑期夏令营”活动通知,https://mp.weixin.qq.com/s/-tQ_vbmsi4e6NpeR5TSEUw,2026-06-26,
137,广西师范大学,教育学部,2026年广西师范大学教育学部“全国优秀大学生夏令营”（含本硕）开始报名！,https://mp.weixin.qq.com/s/JrRWjERM-lmAXWxYC60iyQ?scene=1&click_id=672258782,2026-06-26,
138,吉林大学,行政学院,2026年吉林大学行政学院“学术活动开放日”的通知,https://adm.jlu.edu.cn/info/1109/30307.htm,2026-06-25,
139,深圳大学,文化产业研究院,2026年深圳大学文化产业研究院艺术学暑期学校报名通道已开启,https://mp.weixin.qq.com/s/P9KwQgr4n5BxV4Vx3iX0Fw,2026-06-25,
140,北京大学,医学人文学院,2026年北京大学医学人文学院关于举办“全国优秀大学生夏令营”的通知,https://shh.bjmu.edu.cn/tzgg2/15bd2f410b924b9faa88bb27adf254d9.htm,2026-06-23,
141,浙江大学,传媒与国际文化学院,2026年浙江大学传媒与国际文化学院2026年优秀大学生夏令营活动通知,http://www.cmic.zju.edu.cn/2026/0611/c35565a3177388/page.htm,2026-06-22,
142,上海海事大学,马克思主义学院,2026年上海海事大学马克思主义学院优秀大学生夏令营报名通知,https://mp.weixin.qq.com/s/ZJKLy_ByiYtiiGPV49QrOg,2026-06-21,
143,北京大学,国际法学院,2026年复旦大学国际金融学院EMF2026系列招生活动全面启幕-体验营Ⅲ,https://mp.weixin.qq.com/s/S4T1625NEqNx12wdIrTtjw?scene=1&click_id=6,2026-06-01,
144,浙江大学,文学院,2026年浙江大学文学院第一届 “数智中文与跨文化对话”国际暑期学校报名通知,http://www.lit.zju.edu.cn/2026/0608/c64565a3175769/page.htm,2026-06-18,
145,中国科学院大学,人文学院,2026年中国科学院大学人文学院“科学与人文”夏令营报名通知,https://mp.weixin.qq.com/s/9sVIs229aSHwbiBjFO-S9g?scene=1&click_id=22,2026-06-17,
146,北京师范大学,未来设计学院,2026年北京师范大学未来设计学院全国优秀大学生夏令营报名通知,https://mp.weixin.qq.com/s/IQemOR8lRB1Qbjzk7oiW8w?scene=1&click_id=2,2026-06-15,
147,,,2026年第十八届中国社会工作大学生论坛暨第十一届社会工作研究生论坛征文通知,https://mp.weixin.qq.com/s/VZSVCw1CcQ3fwAPFa50aRw,2026-06-10,
148,南京大学,艺术学院,2026年南京大学艺术学院“不/可计算：人工智能、艺术与创意方法国际暑期学校”招生简章（5月18日截止，获奖学生可在升学保研、评奖评优等方面获得相应奖励与政策支持）,https://art.nju.edu.cn/b3/80/c55330a832384/page.htm,2026-05-18,
149,北京大学,国际法学院,2026年北京大学国际法学院2027研招开放日报名启动（本科专业不限）,https://mp.weixin.qq.com/s/oo4zCHqBmZJfJfd6mSsNcA,2026-04-07,
150,厦门大学,外文学院,2026年厦门大学外文学院关于2027年招收推荐免试研究生（含直博生）预报名的通知,https://cflc.xmu.edu.cn/info/1249/34194.htm,2026-07-07,
151,吉林大学,马克思主义学院,2026年吉林大学马克思主义学院第五届全国马克思主义理论类本科生“马克思主义经典文献研究”学术研讨会征文启事,https://mp.weixin.qq.com/s/o3seUlB-eGPNZpqS7OkOwQ,2026-09-15,
152,厦门大学,马克思主义学院,2026年厦门大学马克思主义学院关于2027年接收推荐免试研究生预报名的通知,https://marx.xmu.edu.cn/info/1044/25290.htm,2026-08-23,
153,深圳大学,法学院,2026年深圳大学法学院暑期学校招生公告,https://mp.weixin.qq.com/s/iXKjoVe8ady3_8qF9_8eFQ,2026-07-20,
154,上海交通大学,人文学院,2026年上海交通大学人文学院全国大学生优才夏令营活动通知,https://shss.sjtu.edu.cn/Web/Show/11663,2026-07-15,
155,上海理工大学,,2026年上海理工大学新闻传播学专业（学硕）、新闻与传播专业（专硕）云端夏令营招生通知,https://ccad.usst.edu.cn/2026/0701/c11900a367827/page.htm,2026-07-15,
156,上海理工大学,出版学院,2026年上海理工大学出版学院全国设计学优秀大学生夏令营活动通知,https://ccad.usst.edu.cn/2026/0703/c11900a368000/page.htm,2026-07-15,
157,北京语言大学,外国语言文化学院,2026年北京语言大学外国语言文化学院全国优秀大学生暑期夏令营活动通知,https://mp.weixin.qq.com/s/8uVCN6jg3WMH3SxVVwgxHg,2026-07-15,
158,河南大学,历史文化学院,2026年河南大学历史文化学院2027届优秀大学生夏令营招募通知,https://lsxy.henu.edu.cn/info/1151/30624.htm,2026-07-12,
159,南京理工大学,设计科学与艺术学院,2026年南京理工大学设计科学与艺术学院校园开放日活动公告,https://dams.njust.edu.cn/9b/4d/c11600a367437/page.htm,2026-07-12,
160,北京语言大学,艺术学院,2026年北京语言大学艺术学院全国优秀大学生夏令营活动简章,https://mp.weixin.qq.com/s/nW33nCz2PUNV4daMl4qNYA,2026-07-12,
161,厦门大学,体育教学部,2026年厦门大学体育教学部关于2027年招收推荐免试研究生预报名的通知,https://mp.weixin.qq.com/s/3vLzL3yzGC_tlswyYv5kQg,2026-07-10,
162,四川外国语大学,国际教育学院,2026年四川外国语大学国际教育学院优秀本科生夏令营招生简章,https://jyxy.sisu.edu.cn/wzsy/tzgg/82ab0697a10c4531a56ef5b4cb182b7d.htm,2026-07-10,
163,华东师范大学,哲学系,2026年华东师范大学哲学系人工智能：新技术与人文基础学科国际暑期学校报名通知,http://www.philo.ecnu.edu.cn/b9/0b/c36259a768267/page.htm,2026-07-10,
164,山东师范大学,心理学部,2026年山东师范大学心理学部优秀大学生夏令营活动公告,http://www.psy.sdnu.edu.cn/info/1004/9312.htm,2026-07-10,
165,四川外国语大学,日语学院,2026年四川外国语大学日语学院优秀本科生夏令营招生简章,https://mp.weixin.qq.com/s/xJ1nLaQDmfet4EtFP_rJNA,2026-07-09,
166,四川外国语大学,东方语言文化学院,2026年四川外国语大学东方语言文化学院优秀本科生夏令营招生简章,https://dfyxy.sisu.edu.cn/tzgg/fe77b9e1e0a34280a688c0972505af64.htm,2026-07-09,
167,四川外国语大学,俄语学院,2026年四川外国语大学俄语学院优秀本科生夏令营招生简章,https://russian.sisu.edu.cn/tzgg/ca9c0303cce245f69b41653749ca50a3.htm,2026-07-09,
168,四川外国语大学,中国语言文化学院,2026年四川外国语大学中国语言文化学院优秀本科生夏令营招生简章,https://zwx.sisu.edu.cn/tzgg/b0d77d1380804165926c666ad19e7c7b.htm,2026-07-09,
169,四川外国语大学,西方语言文化学院,2026年四川外国语大学西方语言文化学院优秀本科生夏令营招生简章,https://xyxy.sisu.edu.cn/zsjy/f4163180672441dc9563313357a3ddbc.htm,2026-07-09,
170,四川外国语大学,英语学院,2026年四川外国语大学英语学院优秀本科生夏令营招生简章,https://mp.weixin.qq.com/s/9pWCPSkadzdF7g2RX87xVA,2026-07-08,
171,四川外国语大学,商务英语学院,2026年四川外国语大学商务英语学院优秀本科生夏令营招生简章,https://be.sisu.edu.cn/zszx/yjsjy/5f26cbbf3ddb4d969d26e949da58cbe9.htm,2026-07-08,
172,四川外国语大学,马克思主义学院,2026年四川外国语大学马克思主义学院优秀本科生夏令营招生简章,https://cwmy.sisu.edu.cn/tzgg_25/759c17220ee343ed9f129f45b1730cc6.htm,2026-07-08,
173,四川外国语大学,国际关系学院,2026年四川外国语大学国际关系学院优秀本科生夏令营招生简章,https://sir.sisu.edu.cn/xwgg/tzgg/3b4b250643fe4440a0ef54b6214c6299.htm,2026-07-08,
174,河南大学,美术学院,2026年河南大学美术学院优秀大学生暑期夏令营活动的通知,https://mp.weixin.qq.com/s/pCiic97i0rSfs6QFriOHiA,2026-07-08,
175,厦门大学,国际中文教育学院,2026年厦门大学国际中文教育学院关于2027年招收推荐免试研究生预报名的通知,https://oec.xmu.edu.cn/info/1051/102333.htm,2026-07-07,
176,重庆大学,马克思主义学院,2026年重庆大学马克思主义学院关于举办优秀大学生学术交流活动的通知,https://mkszy.cqu.edu.cn/info/1133/6006.htm,2026-07-07,
177,哈尔滨工程大学,国际合作教育学院,2026年哈尔滨工程大学国际合作教育学院“语通世界 融汇四海”优秀大学生国际暑期营通知,https://mp.weixin.qq.com/s/W_mKm4AEL9IEO2_8KGE5wQ,2026-07-06,
178,哈尔滨工程大学,外国语学院,2026年哈尔滨工程大学外国语学院2027年“全国优秀大学生夏令营”活动通知,https://mp.weixin.qq.com/s/BtyvzN_Wwy24A_PaRSXNVQ,2026-07-05,
179,四川大学,马克思主义学院,2026年四川大学马克思主义学院关于举办优秀大学生暑期夏令营的通知,https://mkszy.scu.edu.cn/info/1052/11711.htm,2026-07-05,
180,河南大学,教育学部,2026年河南大学教育学部优秀大学生暑期夏令营活动通知,https://jykx.henu.edu.cn/info/1059/33029.htm,2026-07-05,
181,西北农林科技大学,马克思主义学院,2026年西北农林科技大学马克思主义学院关于举办优秀大学生夏令营活动的通知,https://iipe.nwsuaf.edu.cn/xxfw/tzgg/d1358eb529884efd9b4d44e33952ad7c.htm,2026-07-05,
182,南京师范大学,教育科学学院,2026年南京师范大学教育科学学院“本科生学院开放日”活动公告,https://mp.weixin.qq.com/s/Q3eXNXZY6zyHFpET1DtwQw,2026-07-05,
183,上海外国语大学,国际教育学院,2026年上海外国语大学国际教育学院暑期训练营活动公告,https://mp.weixin.qq.com/s/QxuB2I8iAUBprrlEM6c45g,2026-07-05,
184,北京林业大学,外语学院,2026年北京林业大学外语学院全国优秀大学生夏令营招生简章,https://waiyu.bjfu.edu.cn/xygg/9b0ca90cbf5447608772389b91def5fb.html,2026-07-04,
185,西安建筑科技大学,马克思主义学院,2026年西安建筑科技大学马克思主义学院关于举办优秀大学生暑期夏令营的通知,https://mkszyxy.xauat.edu.cn/info/1057/14461.htm,2026-07-04,
186,西南大学,汉语言文献研究所,2026年西南大学汉语言文献研究所“优秀大学生暑期夏令营”通知,https://wxs.swu.edu.cn/info/1017/2157.htm,2026-07-03,
187,华南师范大学,教师教育学部,2026年华南师范大学教师教育学部“数智赋能·协同提质：助推粤港澳未来卓越教师培养”暑期夏令营开始报名啦！,https://mp.weixin.qq.com/s/psDzgs8pgjP9AIMZEgNrjg,2026-07-03,
188,深圳大学,人文学院,2026年深圳大学人文学院国际中文教育暑期学校（2027）招生简章,https://mp.weixin.qq.com/s/qYYjI9Jb4Xb417qKQeUOZw,2026-07-03,
189,西北工业大学,马克思主义学院,2026年西北工业大学马克思主义学院暑期校园开放日活动方案,https://marx.nwpu.edu.cn/info/5071/58351.htm,2026-07-02,
190,吉林大学,哲学社会学院,2026年吉林大学哲学社会学院“美道慎行”哲学校园学术活动开放日通知,https://zsy.jlu.edu.cn/info/1094/13737.htm,2026-06-30,
191,河南大学,外语学院（高级翻译学院）,2026年河南大学外语学院（高级翻译学院）全国优秀大学生 暑期夏令营报名通知,https://wy.henu.edu.cn/info/1042/11784.htm,2026-06-30,
192,南京师范大学,体育科学学院,2026年南京师范大学体育科学学院“学院开放日”活动公告,https://tky.njnu.edu.cn/info/1096/11703.htm,2026-06-30,
193,南京师范大学,公共管理学院,2026年南京师范大学公共管理学院哲学专业优秀本科生“学院开放日”活动通知,https://spa.njnu.edu.cn/info/1053/51661.htm,2026-06-30,
194,哈尔滨工业大学,人文社科学部,2026年哈尔滨工业大学人文社科学部学术交流营的通知,https://rwskxb.hit.edu.cn/2026/0622/c20438a394636/page.htm,2026-06-30,
195,南京师范大学,音乐学院,2026年南京师范大学音乐学院学院开放日活动公告,https://music.njnu.edu.cn/info/1022/6157.htm,2026-06-30,
196,南京师范大学,教师教育学院,2026年南京师范大学教师教育学院教师教育专业本科生开放日活动公告,https://mp.weixin.qq.com/s/8g6fxmYcCuqPrKPWkzNwUA,2026-06-30,
197,合肥工业大学,马克思主义学院,2026年合肥工业大学马克思主义学院全国优秀大学生暑期夏令营活动通知,https://mks.hfut.edu.cn/2026/0616/c8870a319722/page.htm,2026-06-30,
198,南京师范大学,马克思主义学院,2026年南京师范大学马克思主义学院优秀本科生“学院开放日”活动通知,https://marx.njnu.edu.cn/info/1057/10767.htm,2026-06-30,
199,厦门大学,电影学院,2026年厦门大学电影学院“戏曲与非遗工作坊暑期学校”招生简章,https://film.xmu.edu.cn/info/1179/19395.htm,2026-06-30,
200,江南大学,人文学院,2026年江南大学人文学院教育技术系教育技术学校园开放日通知,https://et.jiangnan.edu.cn/info/1014/1366.htm,2026-06-30,
201,中国地质大学,教育研究院,2026年中国地质大学教育研究院研招校园开放日活动方案,https://jyyjy.cug.edu.cn/info/1045/6223.htm,2026-06-30,
202,深圳大学,外国语学院,2026年深圳大学外国语学院2027年“域思致远・智语同行”暑期学校招生通知,https://sfl.szu.edu.cn/info/1141/7733.htm,2026-06-29,
203,武汉理工大学,体育学院,2026年武汉理工大学体育学院优秀大学生夏令营实施方案,https://mp.weixin.qq.com/s/b-E3aiftP-1TE5bAwompyQ,2026-06-29,
204,兰州大学,高等教育研究院,2026年兰州大学高等教育研究院优秀大学生夏令营通知,https://mp.weixin.qq.com/s/_1qM0FCUNa02ObJpyvCkkw,2026-06-29,
205,哈尔滨工业大学,马克思主义学院,2026年哈尔滨工业大学马克思主义学院学术交流营的通知,https://marx.hit.edu.cn/2026/0625/c10001a394927/page.htm,2026-06-29,
206,河南大学,历史文化学院,2026年河南大学历史文化学院第九届“夏文化”暑期研讨班启事,https://lsxy.henu.edu.cn/info/1151/30514.htm,2026-06-28,
207,合肥工业大学,建筑与艺术学院,2026年合肥工业大学建筑与艺术学院优秀大学生夏令营活动的通知,https://jyxy.hfut.edu.cn/info/1047/5553.htm,2026-06-25,
208,厦门大学,教育研究院,2026年厦门大学教育研究院优秀大学生高等教育学科夏令营活动报名指南,https://mp.weixin.qq.com/s/yzOplv9SX7EWIyx0J67fyA,2026-06-22,
209,中国科学院大学,外语系,2026年中国科学院大学外语系“语言之光，翻译之桥，文学之梦”夏令营通知,https://foreign.ucas.ac.cn/tzgg/d496ea009d674990ab25efba940c0a38.htm,2026-06-22,
210,哈尔滨工业大学,建筑与设计学院,2026年哈尔滨工业大学建筑与设计学院学术交流营的通知,https://arch.hit.edu.cn/2026/0608/c11953a393741/page.htm,2026-06-21,
211,南京师范大学、中国社会科学院,,2026年南京师范大学、中国社会科学院历史理论研究所“构建中国历史理论自主知识体系”暑期学术夏令营公告,http://lls.cssn.cn/xsdt/xsdt_xsjl/202606/t20260611_6053538.html,2026-06-21,
212,山东大学,哲学与社会发展学院,2026年山东大学哲学与社会发展学院第二届扬州文化书院“知行转进”古典学·哲学夏令营报名通知,https://www.sps.sdu.edu.cn/info/1050/18626.htm,2026-06-20,
213,北京第二外国语学院,日语学院,2026年北京第二外国语学院日语学院日语语言文学与翻译（日语）专业优秀大学生夏令营招生简章（二号通知）,https://mp.weixin.qq.com/s/qcTaUWYJGoBXRC6FQCB2zw?scene=1&click_id=941096308,2026-06-20,
214,中国科学院大学,马克思主义学院,2026年中国科学院大学马克思主义学院全国优秀大学生夏令营报名通知,https://marxism.ucas.ac.cn/index.php/tzgg/1616-2026-4,2026-06-19,
215,北京师范大学,社会学院,2026年北京师范大学社会学院全国优秀大学生夏令营报名通知,https://soc.bnu.edu.cn/zsjy/tzgg1/c0febbd129f243a2b29cab38e3eaa3f5.htm,2026-06-17,
216,吉林大学,马克思主义学院,2026年吉林大学马克思主义学院开展校园学术活动开放日的通知,https://marx.jlu.edu.cn/info/1080/9999.htm,2026-06-17,
217,北京师范大学,学前教育研究所,2026年北京师范大学学前教育研究所学前教育专业暑期学校招生公告,https://mp.weixin.qq.com/s/pBPxvYVrE5TV2FmxCPl2sA?scene=1&click_id=9,2026-06-16,
218,云南大学,,2026年教育部研究生教育创新计划项目暨云南大学研究生“多学科视野下的基层社会治理”田野调查暑期学校招生简章,https://mp.weixin.qq.com/s/hwFrwb7guezJuHc6v6Fykw,2026-06-01,
219,中国科学院,古脊椎动物与古人类研究所分子古生物学实验室,2026年中国科学院古脊椎动物与古人类研究所分子古生物学实验室2026年夏令营本硕学员招募（第一轮）,https://mp.weixin.qq.com/s/NuRIs1qd62RqEnLwZ4JwHA?scene=1&click_id=2https://ivpp.cas.cn/tzgg/202603/t20260312_8158467.html,2026-05-31,
220,上海师范大学,,2026年上海师范大学冬季“到田野去”数字化田野挑战赛开启,https://mp.weixin.qq.com/s/i_66rY7hWVWVEDLLMgnLpA?click_id=27,2026-01-18,
221,北京工商大学,语言与传播学院,2026年北京工商大学语言与传播学院暑期学术探索营议程,https://yycb.btbu.edu.cn/tzgg/b455c548dfaf45cb8375ae2a00e970e1.htm,2026-06-24,
222,中国人民大学,法学院,2026年中国人民大学法学院法律硕士专业学位2027年推免生接收工作报名通知,http://www.law.ruc.edu.cn/article/?id=61546,2026-06-17,
223,四川外国语大学,翻译学院,2026年四川外国语大学翻译学院优秀本科生夏令营招生简章,https://cti.sisu.edu.cn/xwzx/tzgg/ecf862f6eb9d45eeaaa9b836f49dba45.htm,2026-07-08,
